Head of Business Applications 80 - 100 % m/w|2022-06-06|Koeniz|True|https://www.jobs.ch/de/stellenangebote/detail/0c39fe82-3e46-4249-ad7d-7c6fba676444/
Exportsachbearbeiter/ in 50% - 70%|2022-06-06|Rueti b. Bueren|True|https://www.jobs.ch/de/stellenangebote/detail/cff6c067-64a3-4eb2-be71-ef101e1ecae3/
Cyber Security Consultant (w/m/d), 100%|2022-06-06|Glattpark (Opfikon) Zollikofen|True|https://www.jobs.ch/de/stellenangebote/detail/b4cdbfb6-65bb-4c06-a44f-d37507128608/
Tecnico di assistenza Italia (m/f/d)|2022-06-06|Steffisburg|True|https://www.jobs.ch/de/stellenangebote/detail/1c01639b-8009-432b-a4fa-9ac520ec857e/
Leiter Umwelttechnik - 100% (m/w/d)|2022-06-06|Rueti b. Bueren|True|https://www.jobs.ch/de/stellenangebote/detail/78c7bec8-1949-4991-b732-b9d6c14ecd8e/
Senior System Architect Rail (m/w/d), 100%|2022-06-06|Glattpark (Opfikon) Zollikofen|True|https://www.jobs.ch/de/stellenangebote/detail/c6e11275-1835-461c-ba8c-7748a7641e40/
Datenmanagement Specialist 100%|2022-06-06|Kirchberg BE|True|https://www.jobs.ch/de/stellenangebote/detail/1a157aab-8537-4d4c-8cd8-f88528a1d3f0/
Mitarbeiter/in Patientenmanagement Disposition 80-100%|2022-06-06|Tschugg|True|https://www.jobs.ch/de/stellenangebote/detail/ea9570d3-841b-4fa8-8b77-38ffd7d277be/
Fachfrau/mann Gesundheit oder Mitarbeiter/in EEG-Labor 80%-100%|2022-06-06|Tschugg|True|https://www.jobs.ch/de/stellenangebote/detail/0bf71bb8-60cc-46bd-a45d-e3579a12ada6/
Automaticienne / Automaticien|2022-06-06|Biel|True|https://www.jobs.ch/de/stellenangebote/detail/3cc2bc34-7ef3-4b84-aa4d-25f06881f1d7/
Automatician / Electromechanics|2022-06-06|Biel|True|https://www.jobs.ch/de/stellenangebote/detail/5a72ba93-0e3a-49e2-8d7d-3763112366c4/
Automatiker (w/m) im Steuerungs-und Schaltanlagenbau|2022-06-06|Steffisburg|True|https://www.jobs.ch/de/stellenangebote/detail/eb04c2e6-b48a-4e00-bacd-35d2c64d1e46/
Projektleiter (w/m) im Steuerungs-und Schaltanlagenbau|2022-06-06|Steffisburg|True|https://www.jobs.ch/de/stellenangebote/detail/785bc733-3107-4200-83ea-c4ae90ada1ed/
Technicien de maintenance au service externe|2022-06-06|Biel|True|https://www.jobs.ch/de/stellenangebote/detail/519a2d71-f669-4950-b096-272674436d4e/
Digital Marketing Project Leader - 100%|2022-06-06|Biel/Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/5242728f-2379-43ee-af2c-0b9407b45004/
Assistant (e) Marketing & Communication 100%|2022-06-06|Moutier|True|https://www.jobs.ch/de/stellenangebote/detail/1c1cd410-798f-4339-8c35-dc3dafa20f74/
PRODUCT MANAGER 100%|2022-06-06|Biel|True|https://www.jobs.ch/de/stellenangebote/detail/6b0e776d-f208-4c73-9b4a-c852e64317a3/
Leiterin HR Administration|2022-06-06|Ins|True|https://www.jobs.ch/de/stellenangebote/detail/6dc3f307-9c24-478b-a2a4-44c3b085fd16/
Infographiste 3D - CDD 1 an|2022-06-06|St-Imier|True|https://www.jobs.ch/de/stellenangebote/detail/98853d87-5f06-4352-9d67-2a080cce5501/
Product & Marketing Budget Coordinator 100%|2022-06-06|Biel/Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/5c30337f-cfa1-4cb8-bc2c-707acf91a7ac/
Sales Coordinator 60-80%|2022-06-06|Lengnau (BE)|True|https://www.jobs.ch/de/stellenangebote/detail/67810f62-2614-40dc-a45d-a2f2731f5a1f/
Op-rateur polyvalent tr-filage|2022-06-06|Tavannes|True|https://www.jobs.ch/de/stellenangebote/detail/cc8d269b-4a20-437d-8522-29b71b4643d6/
Manager Vente interne 100%|2022-06-06|Gals|True|https://www.jobs.ch/de/stellenangebote/detail/536be47d-813f-4f45-b9fd-010b2a8321ea/
SAP DEVELOPER|2022-06-06|Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/49dc1ca8-8c29-4d0a-add0-96821c26f42a/
Directrice / Directeur (80 - 100%)|2022-06-06|Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/ed3cb3a2-b368-4c55-b070-4f31be1e1de9/
"Collaborateur/-trice ""customer Service"" (H/F/D)"|2022-06-06|2520 La Neuveville|True|https://www.jobs.ch/de/stellenangebote/detail/77af8813-0786-4711-b08c-ec3b49cd323d/
Horloger polyvalent CS|2022-06-06|St-Imier|True|https://www.jobs.ch/de/stellenangebote/detail/867edfd0-f49c-43f0-bcc8-69633e9caf08/
Secr-taire g-n-ral(e) odasant- (80 - 100%)|2022-06-06|Berne|True|https://www.jobs.ch/de/stellenangebote/detail/92a0f48a-02f6-49bf-96f4-8d0d3d7c119e/
Aufgestellte Notariatsassistenz (60-100%)|2022-06-05|Lyss|True|https://www.jobs.ch/de/stellenangebote/detail/6a36e66a-7dad-4e19-b0e8-afe8d7edc2b2/
Hochbauzeichner/in / Zeichner/in EFZ Fachrichtung Architektur 60-100% (m/w)|2022-06-05|Wabern bei Bern|True|https://www.jobs.ch/de/stellenangebote/detail/e402793f-0ecd-44f6-9b80-d48ae2a2e63c/
Zimmer-Reinigungskraft|2022-06-05|Brienz|True|https://www.jobs.ch/de/stellenangebote/detail/f6f6e86a-4a11-4f2c-8fa4-59a0cd97a884/
Koch (m/w, Pensum 60-100%)|2022-06-05|Moosseedorf|True|https://www.jobs.ch/de/stellenangebote/detail/01641538-c90d-4a4a-a66d-1e13b5242d0e/
Strategic Purchasing Manager, Handelsware (m/w) 100%|2022-06-05|Langenthal|True|https://www.jobs.ch/de/stellenangebote/detail/6be749ec-8474-4416-b631-b39fc5c7e4bf/
Dipl. Pflegefachfrau / Dipl. Pflegefachmann B7|2022-06-05|Thun|True|https://www.jobs.ch/de/stellenangebote/detail/775b8398-56dc-4499-b201-49c1ccfabc06/
Agent de planification (h/f/i) 100%|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/fcb81a99-8264-425f-9aa8-94245b9008f9/
Praktikantin / Praktikant Human Resources Hirslanden Bern 100% (befristet ein Jahr)|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/d06e80a5-112c-4239-b840-77d39bdd2ad4/
Techn. Sterilisationsassistentin / Sterilisationsassistent 80-100%|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/311c3bf9-d93f-4148-8c17-5ff5b38b36f8/
Dipl. Pflegefachfrau / Pflegefachmann Notfall 60-100% / Bern|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/4d001aa2-02a5-42cf-af2a-a05a9d513745/
Dipl. Pflegefachfrau / Pflegefachmann 60-100% im Nachtdienst|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/0ff40329-3d66-4abd-9234-2ba17c604bab/
Verkaufsmitarbeiter/in (60-80%)|2022-06-05|Muensingen|True|https://www.jobs.ch/de/stellenangebote/detail/2a0beb3c-0d31-4678-a93b-10b27b40356a/
Senior Workplace Engineer (a)|2022-06-05|Bern, Engehaldenstrasse|True|https://www.jobs.ch/de/stellenangebote/detail/15fbd92b-41ec-49f7-87d0-08018e62a30e/
Chauffeur (m/w) Niederwangen|2022-06-05|Niederwangen (Bern)|True|https://www.jobs.ch/de/stellenangebote/detail/4716dbd0-7996-4dfe-b9fc-6f00955b75fe/
Filialmitarbeiterin Warenbewirtschaftung (40-50%)|2022-06-05|Muensingen|True|https://www.jobs.ch/de/stellenangebote/detail/774fc098-ca70-473a-85b2-6d3e9e86afaa/
Network Security Engineer 80 bis 100%|2022-06-05|Bern oder Zuerich|True|https://www.jobs.ch/de/stellenangebote/detail/84a5deb4-1f4e-40ba-984a-cd63a9010d2f/
Servicetechniker/-in mechanisch Energiesysteme|2022-06-05|Langenthal|True|https://www.jobs.ch/de/stellenangebote/detail/04d6b73c-7d15-412e-bd59-b4ad1041025e/
Abteilungsleiter/in Logistik 100%|2022-06-05|Langenthal|True|https://www.jobs.ch/de/stellenangebote/detail/45ff38bb-9c2a-4f9a-8ca7-6e1322290e20/
Sachbearbeiter/in Sales Export 80 - 100 % (a)|2022-06-05|Koeniz|True|https://www.jobs.ch/de/stellenangebote/detail/8c8d198b-84d3-4d26-b92b-515ba7160cdb/
Fachspezialst*in Einkauf / Operations / Vertraege 80 - 100 %|2022-06-05|Guemligen|True|https://www.jobs.ch/de/stellenangebote/detail/9484f9b1-76af-43db-97e5-71f3738106f1/
CNC Polymechaniker / Dreher (m/w/d)|2022-06-05|Steffisburg|True|https://www.jobs.ch/de/stellenangebote/detail/126f0ce2-de4c-4dc9-9a04-3106ba8868e7/
Monteur Elektronik 80 - 100 % (a)|2022-06-05|Koeniz|True|https://www.jobs.ch/de/stellenangebote/detail/281d0cff-ad4a-411a-9507-80e9303cde4d/
Pflegefachperson HF 40-100%|2022-06-05|Unterseen|True|https://www.jobs.ch/de/stellenangebote/detail/07c59d17-1805-49ad-8128-49d6e619557e/
Maler EFZ|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/28727e31-eee1-4910-9729-4493e453f655/
VERKAUFSBERATER NUTZFAHRZEUGE (M/W/D)|2022-06-05|Studen|True|https://www.jobs.ch/de/stellenangebote/detail/93f3c8fe-2116-4657-abf9-3baddefec735/
Pflegefachpersonen HF, Sozialpaedagog*innen HF und Fachpersonen Gesundheit und Betreuung EFZ fuer den|2022-06-05|Riggisberg|True|https://www.jobs.ch/de/stellenangebote/detail/529e627a-6c59-4921-abc1-98d51dcb6e05/
Oberaerztin/Oberarzt 80-100%|2022-06-05|Unterseen|True|https://www.jobs.ch/de/stellenangebote/detail/0c1e6406-d880-4db5-97f2-4103b7bf5d36/
Pflegefachfrau/Pflegefachmann HF 80%|2022-06-05|Frutigen|True|https://www.jobs.ch/de/stellenangebote/detail/a08ed0bd-9285-474b-bf14-82a06ffd0f8a/
Assistenzaerztin/Assistenzarzt 80-100%|2022-06-05|Unterseen|True|https://www.jobs.ch/de/stellenangebote/detail/16699160-c010-448f-a29e-ebdd2e507c5b/
Koechin/Koch EFZ als Tournant 80%|2022-06-05|Unterseen|True|https://www.jobs.ch/de/stellenangebote/detail/0045531d-ceb5-4850-af3c-c6e2188fb311/
Mitarbeiter Lager / Werksmontage (Allrounder) (a) 100 %|2022-06-05|Oberwangen|True|https://www.jobs.ch/de/stellenangebote/detail/1497fb75-0260-4da8-88f6-e1db50b06039/
Verkaufsberater Industrie|2022-06-05|Region Biel/Berner Jura/Bern Seeland|True|https://www.jobs.ch/de/stellenangebote/detail/3fc0a5ff-4a1d-4fb4-9f0f-8264ae9aca2a/
Chauffeur(in) mit Magazinerfunktion 100% (Frucht und Gemuese)|2022-06-05|Niederwangen|True|https://www.jobs.ch/de/stellenangebote/detail/2c53fbe1-ffb3-434f-a675-c98ae315d5ec/
Produktionsassistent|2022-06-05|Konolfingen|True|https://www.jobs.ch/de/stellenangebote/detail/9db25575-e36d-4b18-aa4b-5e2045a04d59/
Packaging Innovation Trainee|2022-06-05|Konolfingen|True|https://www.jobs.ch/de/stellenangebote/detail/70bfe50b-5f79-4bd8-bba3-c033847b9689/
Consultant-e ERP Finance & Payroll - 100%|2022-06-05|Sonceboz|True|https://www.jobs.ch/de/stellenangebote/detail/4f5f93a3-73ff-4a42-9464-3cee771582e4/
Responsable de division Recherche de fonds (80%)|2022-06-05|Berne|True|https://www.jobs.ch/de/stellenangebote/detail/9ce5f1dd-4d9c-424b-9570-10be3b84ca26/
Projektmanagement Officer/in|2022-06-05|Berne|True|https://www.jobs.ch/de/stellenangebote/detail/73f9eaf7-9778-48ff-9f0a-82eb90bd2810/
IT DIGITALIZATION PROJECT MANAGER CHINA 100 %|2022-06-05|Biel|True|https://www.jobs.ch/de/stellenangebote/detail/e088d0ff-df4d-4222-add7-cadfde007528/
Employee Engagement Intern|2022-06-05|Konolfingen|True|https://www.jobs.ch/de/stellenangebote/detail/129662ed-616d-44e0-a38e-06be5831556d/
Betriebsassistenten m/w 60-100%|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/a26ca8fb-149c-4036-a2fa-9fb9551a79bc/
Qualitaetspruefer (w/m/d) / 80 - 100 %|2022-06-05|Thun|True|https://www.jobs.ch/de/stellenangebote/detail/44fc2867-c3b4-433b-80ab-42e0760730b5/
Hochbauzeichner/in und/oder Techniker/in Hochbau // 80-100% // Steffisburg bei Thun (Bern)|2022-06-05|Steffisburg|True|https://www.jobs.ch/de/stellenangebote/detail/92442ab5-1f08-4224-9267-1d3585dea793/
Detailhandelsfachperson m/w/d|2022-06-05|Interlaken|True|https://www.jobs.ch/de/stellenangebote/detail/9a2dc647-e0d7-4791-8a3e-bb9dc72576cc/
Fachexperte Leistungen Unfall (all genders)|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/a901d687-7b0d-4b04-b435-a246f970649d/
Apotheker/-in 60-100%|2022-06-05|Pestalozzistrasse 26, 3007 Bern|True|https://www.jobs.ch/de/stellenangebote/detail/63801491-23f9-4b0e-a885-c729277ce2ce/
Underwriter (all genders) Haftpflicht- / Vermoegensschadenhaftpflichtversicherungen|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/4c1e9706-f30f-4591-8ecc-120382283edf/
Sachbearbeiter Technischer Support (w/m)|2022-06-05|Nidau|True|https://www.jobs.ch/de/stellenangebote/detail/3cc4356a-f565-4f89-ac6f-2699f7f14038/
Fachspezialist:in Betriebswirtschaft|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/3d7c38df-2260-4a2e-97f3-f1dbb3b7d06b/
Projektleiter/-in Gebaeudeunterhalt 40 - 50%|2022-06-05|Muensingen|True|https://www.jobs.ch/de/stellenangebote/detail/38a64e01-b11c-4391-a98b-ee573f216f9f/
IT-Supporter/Application- & Service-Manager (w/m/d)|2022-06-05|Zuerich, Olten oder Bern|True|https://www.jobs.ch/de/stellenangebote/detail/f9b6edfc-ddc6-48a9-b900-ddea4a4847ab/
Dipl. Pflegefachfrau / Pflegefachmann 50-80%, befristet Juli - November 2022|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/a31e3be6-22e7-4e3a-b2fa-afd663b4e651/
Stv. Leiterin / Stv. Leiter Bettenabteilung 80-100%, Fachgebiete Viszeral-, Herz- und Thoraxch|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/961b3f3a-175a-4c68-ade2-3bc9f42c6b90/
HR Business Partner 50-60%|2022-06-05|Unterseen|True|https://www.jobs.ch/de/stellenangebote/detail/41dff7ed-c965-493e-a954-610415f09ed1/
Fachperson Kinderbetreuung|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/b898947a-ee12-42e3-9bc3-3b739aa84df0/
Volksschulsekretaer*in|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/d24ce9bc-f497-4191-812f-a4b2d7f75c24/
Berater/in Privatkunden 80 - 100 %|2022-06-05|Zweisimmen|True|https://www.jobs.ch/de/stellenangebote/detail/b0ebe177-23c2-457a-8182-6d24a0001300/
Information Security Officer m/w 50 %|2022-06-05|Guemligen|True|https://www.jobs.ch/de/stellenangebote/detail/3d7a61de-4dee-483c-9f4d-e2a28d347c7c/
Berater/in Vermoegensberatungskunden 80 - 100 %|2022-06-05|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/72dc8d37-5a02-4a93-a9cc-6e6c25a18e37/
Berater/in Kundencenter 60 - 100 %|2022-06-05|Guemligen/Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/ec72d5f4-e1c3-48a8-ade9-6b1c192109fa/
Automatiker (w/m/d) 80-100%|2022-06-04|Langnau im Emmental|True|https://www.jobs.ch/de/stellenangebote/detail/a5c71ffd-4614-4821-b593-135ae34e8779/
Pharma-Assistentin / Pharma-Assistent|2022-06-04|Biel|True|https://www.jobs.ch/de/stellenangebote/detail/c14f2db9-f90c-4abd-bd23-52162182e636/
Physiotherapeutin / Physiotherapeut|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/ebfa8cd6-3193-48f0-b5c1-519cb43d32fa/
Kommerzieller Projektleiter / Bid Manager|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/d0099d00-6e91-4da0-86a6-7b37d9bd2ff2/
Medizinische/r Praxisassistent/in MPA, befristet bis 31. Maerz 2023|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/519544ee-927c-4a46-a9e4-05ea581017c3/
Wissenschaftliche Mitarbeiterin / wissenschaftlicher Mitarbeiter|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/c664613c-639f-4211-aa4c-9b1c9a2b35ff/
Medizininformatiker / Medizininformatikerin|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/5c25c3e0-95f0-46b4-8708-15d4e5eb1af2/
Junior HR-Spezialist /in Personalsysteme|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/568c014d-ec8e-417f-bd6c-7c9eab1a61a2/
Kundenberater:in Sales Zone|2022-06-04|Biel|True|https://www.jobs.ch/de/stellenangebote/detail/cf618741-3844-4a63-bd20-263412dbb286/
Assistent/in Immobilienmanagement|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/83c9100e-d0cc-475b-a93e-324ea87ce2be/
Jurist/in Fachbereich Bauprodukte, Schwerpunkt Marktueberwachung|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/7defaca0-4601-411a-96ad-ba10dac58658/
Technikerin / Techniker Instandhaltung|2022-06-04|Bern-Bruennen|True|https://www.jobs.ch/de/stellenangebote/detail/700bf6a3-ee18-4a7d-97cb-e8911852fe27/
Experten in der Funktion als Senior Projektleiter Klima- und Energieberatung (w/m/d) 60-100%|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/53f789b6-930c-4fbd-a7d6-f216ed36b42d/
Zeichner EFZ Fachrichtung Ingenieurbau (w/m/d) 60-100%|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/92b13593-128c-4747-bf25-8c78dba058ff/
Projektleiter Raum und Umwelt (w/m/d) 60-100%|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/6d1cc61c-7e5f-4bb8-ae09-e65e8873fdd9/
User Experience Spezialist (w/m/d)|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/c9d46091-b2c4-48a4-a178-ebb5b3f6c280/
Pflegefachperson / Fachperson Gesundheit 30 - 40 % Nachtdienst|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/f7074bbe-0934-4ee6-8e1b-fc6b1aa0f090/
Betriebselektriker/in Infrastruktur 100%|2022-06-04|Oberdiessbach|True|https://www.jobs.ch/de/stellenangebote/detail/4580579a-aa9d-4ad9-b59a-4f802c654662/
Kalibriertechniker ohne Reisetaetigkeit (m/w)|2022-06-04|Lengnau|True|https://www.jobs.ch/de/stellenangebote/detail/63fed595-e600-46e2-8df7-0d1072826bc8/
Technische/r Mitarbeiter/in Anwendungstechnik 100%|2022-06-04|Thun|True|https://www.jobs.ch/de/stellenangebote/detail/835ed56d-2645-4197-8de0-57202706c813/
Territory Sales Manager 100% (m/w/d)|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/2668563c-f34a-4f3a-848b-6ca08441c801/
Quality Assistant 100%|2022-06-04|Nidau|True|https://www.jobs.ch/de/stellenangebote/detail/3cad9a04-156c-4dd9-97f2-c523ffa1a35f/
Transportsanitaeter/in / dipl. Rettungssanitaeter/in 50-100%|2022-06-04|Burgdorf|True|https://www.jobs.ch/de/stellenangebote/detail/804a506f-ff00-4285-a149-50005a8001fb/
Genialer Controller oder Finanzbuchhalter:in 80-100%|2022-06-04|Region Bern|True|https://www.jobs.ch/de/stellenangebote/detail/01aa157c-f59d-4954-956c-48d2acf599b0/
Technik Mitarbeiter/-in Pharma 100%|2022-06-04|Unterseen|True|https://www.jobs.ch/de/stellenangebote/detail/b89216c9-8cc3-4b0d-ae8e-511ecabbc392/
Chef(fe) de clinique en neurop-diatrie 80-100%|2022-06-04|Biel|True|https://www.jobs.ch/de/stellenangebote/detail/32423634-3ab4-4ee9-81c8-c3bf9e945c0f/
Technicien de production CDI (H/F) 100%|2022-06-04|Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/2654981e-591e-47c1-99d5-0c72b3ce418a/
Expert(e) dipl-m-(e) en soins d'urgence EPD (10%-100%) emploi permanent ou contrat sur appel|2022-06-04|Biel|True|https://www.jobs.ch/de/stellenangebote/detail/5ee886b6-660d-4e6f-bd5a-f00d72b2bbf8/
Software Engineer|2022-06-04|Corg-mont|True|https://www.jobs.ch/de/stellenangebote/detail/2d9352e0-2e54-4889-997b-1f6147728e59/
Infirmier/-re dipl-m-(e) M-decine aigue E4/5 (80-100%)|2022-06-04|Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/de835510-c591-4a35-b2c7-9e6d39fcfe68/
Assistant/e technico-administratif/ve|2022-06-04|Orvin|True|https://www.jobs.ch/de/stellenangebote/detail/2a62d598-d7f3-499c-b88e-071ac27555cf/
Sachbearbeiter/in Auftragsabwicklung 60%|2022-06-04|Lengnau (BE)|True|https://www.jobs.ch/de/stellenangebote/detail/4df1196f-7491-4fe6-9649-24e57176b105/
Assistant(e) technique en st-rilisation (60-100%)|2022-06-04|Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/838e15e0-b374-422e-ad8e-e35816dcaad3/
M-decin adjoint(e) en p-diatrie 40-100%|2022-06-04|Biel|True|https://www.jobs.ch/de/stellenangebote/detail/559fdcd9-bb92-4720-b2b7-00159991c8fe/
Infirmier/-re dipl-m-(e) en tant que responsable sp-cialis-(e) en traumatologie, orthop-die et chiru|2022-06-04|Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/8075b0de-4d31-4931-806b-0d6566f02c41/
Ergoth-rapeute (70-80%)|2022-06-04|Biel|True|https://www.jobs.ch/de/stellenangebote/detail/8b0439f8-3ab7-452d-aec6-83f52a81571a/
Salt Store Verkaeuferin/ Verkaeufer Region Bern 100%|2022-06-04|Region Bern|True|https://www.jobs.ch/de/stellenangebote/detail/e66c7348-d1f3-4be3-8b89-d2e39dd7d73d/
Technische/-r Operationsfachfrau/-mann (50-100%)|2022-06-04|Biel|True|https://www.jobs.ch/de/stellenangebote/detail/0b5b99ae-0d44-40dd-8c19-52c3afb99634/
Mitarbeiter/-in Fill&Pack|2022-06-04|Konolfingen|True|https://www.jobs.ch/de/stellenangebote/detail/f553f8b8-716b-46d0-a1b6-cdb9232acc05/
Microsoft Azure Systems Administrator|2022-06-04|Corg-mont|True|https://www.jobs.ch/de/stellenangebote/detail/27c2a8f1-89dd-4b59-a6c8-18e61c3f46d2/
Anlagenfuehrer Special Products|2022-06-04|Konolfingen|True|https://www.jobs.ch/de/stellenangebote/detail/526f3c2a-3cdc-41cc-aa10-af99fcfca8dc/
Technicien de maintenance 100% (H, F, D)|2022-06-04|La Neuveville|True|https://www.jobs.ch/de/stellenangebote/detail/93426af2-f86b-4bef-a3be-8f001ba8b9bb/
SharePoint Specialist / ICT System Administrator 80 - 100%|2022-06-04|Lengnau (BE)|True|https://www.jobs.ch/de/stellenangebote/detail/7ab46d37-e37c-4a73-a050-27f73bff965b/
SOFTWARE DEVELOPER|2022-06-04|Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/4a457730-6874-4ec7-9faa-be2cd76a57b5/
Infirmier/-re dipl-m-(e) (60-100%) chirurgie et orthop-die|2022-06-04|Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/3843e292-1a80-4852-9988-df0ac7c7c593/
Diplomierte/n Pflegefachfrau/-mann Akutmedizin E4/5 (80-100%)|2022-06-04|Biel / Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/b0000b3e-2f18-4b1b-8eb9-9de1a2da9876/
Gebietsverkaufsleiter (m/w/d) Westschweiz|2022-06-04|Bern, Freiburg, Rive droite, Rive gauche, Stadt Ge|True|https://www.jobs.ch/de/stellenangebote/detail/d1d1bbb4-ea42-483d-8712-44e4c1f89bb0/
Production, Maintenance & Repairs Manager|2022-06-04|Corg-mont|True|https://www.jobs.ch/de/stellenangebote/detail/d121880e-7dd4-4cac-a5e4-bb6c6c7b4be8/
Allrounder Oberflaechenbehandlung - 100% (m/w)|2022-06-04|Erlach|True|https://www.jobs.ch/de/stellenangebote/detail/5c43e7d3-5172-43a1-bc54-b5f43f562f9e/
Collaborateur-trice service affaires ext-rieures 50%|2022-06-04|Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/b6d96c6a-be01-42e1-895b-7a3aef7af634/
Instandhalter Mechanik|2022-06-04|Konolfingen|True|https://www.jobs.ch/de/stellenangebote/detail/2430e366-32f7-4101-83bc-3bc556586454/
Salt Store Verkaeuferin/Verkaeufer Stadt Bern 50-60%|2022-06-04|Bern|True|https://www.jobs.ch/de/stellenangebote/detail/0933b816-e70b-48b0-accc-e4da773bda33/
Infirmier(i-re)|2022-06-04|La Neuveville|True|https://www.jobs.ch/de/stellenangebote/detail/5f66f9a5-260c-4b0f-b9e0-3daf80eaab8b/
PROCUREMENT KEY ACCOUNT MANAGER|2022-06-04|Bienne|True|https://www.jobs.ch/de/stellenangebote/detail/b1c9957d-add6-4585-9767-e29952b80ea6/
